Mes_Servicio,DMU_Servicio,CEM_Porcentaje_Error,servicio,DOE_Prom_Mensual,MA_Potencial_Perdido,Segmento
8.0,23.0,7.666666666666666,300.0,12.208333333333334,350.0,AGRICOLA
12.0,0.0,13.0,300.0,14.291666666666666,350.0,AGRICOLA
3.0,0.0,46.0,50.0,12.833333333333334,350.0,AGRICOLA
4.0,0.0,13.333333333333334,300.0,12.833333333333334,350.0,AGRICOLA
,,,,11.541666666666666,0.0,AGRICOLA
7.0,1.0,2.0,50.0,11.791666666666666,350.0,AGRICOLA
3.0,0.0,9.0,300.0,11.791666666666666,350.0,AGRICOLA
,,,,15.208333333333334,0.0,AGRICOLA
2.0,0.0,12.666666666666668,300.0,8.166666666666666,350.0,AGRICOLA
4.0,0.0,13.333333333333334,300.0,12.916666666666666,350.0,AGRICOLA
5.0,0.0,34.0,50.0,12.916666666666666,350.0,AGRICOLA
,,,,0.0,0.0,AGRICOLA
5.0,15.0,5.0,300.0,12.75,300.0,AGRICOLA
,,,,15.375,0.0,AGRICOLA
4.0,55.0,18.333333333333332,300.0,5.375,300.0,AGRICOLA
,,,,0.0,0.0,AGRICOLA
5.0,34.0,68.0,50.0,14.541666666666666,350.0,AGRICOLA
4.0,0.0,8.333333333333332,300.0,14.541666666666666,350.0,AGRICOLA
8.0,0.0,6.0,300.0,14.333333333333334,300.0,AGRICOLA
9.0,0.0,8.0,50.0,14.333333333333334,300.0,AGRICOLA
5.0,0.0,2.0,300.0,12.75,0.0,AGRICOLA
,,,,0.8333333333333334,0.0,AGRICOLA
5.0,0.0,74.0,50.0,14.333333333333334,50.0,AGRICOLA
10.0,0.0,13.333333333333334,300.0,14.333333333333334,50.0,AGRICOLA
,,,,20.083333333333332,0.0,AGRICOLA
1.0,0.0,11.0,300.0,6.708333333333333,300.0,AGRICOLA
5.0,0.0,12.666666666666668,300.0,10.541666666666666,0.0,AGRICOLA
,,,,4.75,0.0,AGRICOLA
3.0,0.0,0.0,50.0,0.16666666666666666,0.0,AGRICOLA
8.0,0.0,0.0,300.0,0.16666666666666666,0.0,AGRICOLA
,,,,21.541666666666668,300.0,AGRICOLA
6.0,60.0,120.0,50.0,18.375,50.0,AGRICOLA
10.0,0.0,13.333333333333334,300.0,18.375,50.0,AGRICOLA
5.0,1.0,0.33333333333333337,300.0,12.416666666666666,300.0,AGRICOLA
,,,,5.875,0.0,AGRICOLA
6.0,0.0,10.333333333333334,300.0,15.583333333333334,0.0,AGRICOLA
12.0,5.0,10.0,50.0,16.0,0.0,AGRICOLA
4.0,0.0,12.333333333333334,300.0,16.0,0.0,AGRICOLA
1.0,80.0,160.0,50.0,12.166666666666666,50.0,AGRICOLA
4.0,12.0,24.0,50.0,9.333333333333334,0.0,AGRICOLA
1.0,0.0,4.666666666666667,300.0,6.791666666666667,350.0,AGRICOLA
4.0,0.0,12.666666666666668,300.0,11.375,0.0,AGRICOLA
,,,,14.875,0.0,AGRICOLA
2.0,0.0,13.333333333333334,300.0,8.416666666666666,0.0,AGRICOLA
5.0,116.0,231.99999999999997,50.0,13.375,350.0,AGRICOLA
12.0,0.0,10.666666666666668,300.0,13.375,350.0,AGRICOLA
12.0,0.0,12.666666666666668,300.0,13.666666666666666,350.0,AGRICOLA
6.0,0.0,0.0,50.0,15.916666666666666,0.0,AGRICOLA
8.0,0.0,0.0,300.0,15.916666666666666,0.0,AGRICOLA
,,,,15.041666666666666,0.0,AGRICOLA
3.0,0.0,6.0,50.0,15.375,0.0,AGRICOLA
9.0,0.0,13.333333333333334,300.0,15.375,0.0,AGRICOLA
4.0,14.0,28.000000000000004,50.0,19.166666666666668,50.0,AGRICOLA
11.0,0.0,12.666666666666668,300.0,19.166666666666668,50.0,AGRICOLA
12.0,0.0,0.0,50.0,7.916666666666667,0.0,AGRICOLA
12.0,0.0,0.0,300.0,7.916666666666667,0.0,AGRICOLA
3.0,37.0,74.0,50.0,15.041666666666666,0.0,AGRICOLA
11.0,68.0,22.666666666666664,300.0,15.041666666666666,0.0,AGRICOLA
5.0,0.0,13.333333333333334,300.0,11.708333333333334,350.0,AGRICOLA
8.0,2.0,4.0,50.0,11.708333333333334,350.0,AGRICOLA
4.0,69.0,138.0,50.0,17.083333333333332,350.0,AGRICOLA
11.0,0.0,12.666666666666668,300.0,17.083333333333332,350.0,AGRICOLA
1.0,10.0,20.0,50.0,14.791666666666666,350.0,AGRICOLA
11.0,11.0,3.6666666666666665,300.0,14.791666666666666,350.0,AGRICOLA
3.0,0.0,13.333333333333334,300.0,12.583333333333334,0.0,AGRICOLA
7.0,0.0,36.0,50.0,12.583333333333334,0.0,AGRICOLA
6.0,48.0,96.0,50.0,15.5,350.0,AGRICOLA
10.0,0.0,13.333333333333334,300.0,15.5,350.0,AGRICOLA
5.0,138.0,276.0,50.0,17.458333333333332,0.0,AGRICOLA
1.0,0.0,13.0,300.0,17.458333333333332,0.0,AGRICOLA
6.0,52.0,104.0,50.0,14.833333333333334,0.0,AGRICOLA
2.0,0.0,13.333333333333334,300.0,14.833333333333334,0.0,AGRICOLA
11.0,0.0,3.0,300.0,16.041666666666668,350.0,AGRICOLA
12.0,0.0,0.0,50.0,16.041666666666668,350.0,AGRICOLA
6.0,75.0,150.0,50.0,10.125,300.0,AGRICOLA
8.0,0.0,7.000000000000001,300.0,10.125,300.0,AGRICOLA
,,,,14.166666666666666,0.0,AGRICOLA
,,,,2.5833333333333335,300.0,AGRICOLA
,,,,2.5833333333333335,0.0,AGRICOLA
,,,,15.083333333333334,0.0,AGRICOLA
8.0,47.0,15.666666666666668,300.0,8.5,0.0,AGRICOLA
8.0,0.0,20.166666666666664,600.0,8.5,0.0,AGRICOLA
6.0,13.0,26.0,50.0,17.75,300.0,AGRICOLA
2.0,0.0,11.0,300.0,17.75,300.0,AGRICOLA
,,,,5.916666666666667,0.0,AGRICOLA
,,,,8.75,0.0,AGRICOLA
6.0,12.0,4.0,300.0,7.083333333333333,0.0,AGRICOLA
6.0,0.0,1.0,300.0,8.458333333333334,300.0,AGRICOLA
,,,,0.0,0.0,AGRICOLA
1.0,0.0,6.333333333333334,300.0,7.25,0.0,AGRICOLA
1.0,0.0,13.333333333333334,300.0,20.916666666666668,350.0,AGRICOLA
3.0,55.0,110.00000000000001,50.0,20.916666666666668,350.0,AGRICOLA
,,,,8.458333333333334,0.0,AGRICOLA
5.0,0.0,10.0,300.0,17.125,350.0,AGRICOLA
6.0,190.0,380.0,50.0,14.375,0.0,AGRICOLA
1.0,0.0,12.333333333333334,300.0,14.375,0.0,AGRICOLA
5.0,7.0,14.000000000000002,50.0,19.083333333333332,0.0,AGRICOLA
9.0,0.0,13.333333333333334,300.0,19.083333333333332,0.0,AGRICOLA
10.0,0.0,13.333333333333334,300.0,9.958333333333334,350.0,AGRICOLA
11.0,9.0,18.0,50.0,9.958333333333334,350.0,AGRICOLA
,,,,0.0,0.0,AGRICOLA
6.0,132.0,264.0,50.0,14.666666666666666,0.0,AGRICOLA
5.0,0.0,11.666666666666666,300.0,14.666666666666666,0.0,AGRICOLA
3.0,0.0,10.0,50.0,14.083333333333334,0.0,AGRICOLA
12.0,0.0,13.0,300.0,14.083333333333334,0.0,AGRICOLA
2.0,0.0,12.333333333333334,300.0,8.708333333333334,350.0,AGRICOLA
12.0,5.0,10.0,50.0,12.708333333333334,0.0,AGRICOLA
8.0,0.0,13.0,300.0,12.708333333333334,0.0,AGRICOLA
6.0,53.0,106.0,50.0,10.041666666666666,300.0,AGRICOLA
6.0,11.0,3.6666666666666665,300.0,10.041666666666666,300.0,AGRICOLA
5.0,0.0,13.333333333333334,300.0,10.208333333333334,300.0,AGRICOLA
6.0,16.0,32.0,50.0,23.5,0.0,AGRICOLA
1.0,0.0,13.333333333333334,300.0,23.5,0.0,AGRICOLA
8.0,0.0,0.0,300.0,0.041666666666666664,0.0,AGRICOLA
,,,,7.458333333333333,0.0,AGRICOLA
2.0,2.0,4.0,50.0,17.833333333333332,50.0,AGRICOLA
4.0,0.0,5.666666666666666,300.0,17.833333333333332,50.0,AGRICOLA
,,,,1.875,0.0,AGRICOLA
5.0,93.0,186.0,50.0,13.791666666666666,350.0,AGRICOLA
11.0,0.0,4.0,300.0,13.791666666666666,350.0,AGRICOLA
,,,,2.0833333333333335,350.0,AGRICOLA
6.0,14.0,28.000000000000004,50.0,14.291666666666666,50.0,AGRICOLA
2.0,0.0,13.0,300.0,14.291666666666666,50.0,AGRICOLA
,,,,0.0,50.0,AGRICOLA
3.0,5.0,10.0,50.0,10.541666666666666,350.0,AGRICOLA
5.0,0.0,1.3333333333333335,300.0,10.541666666666666,350.0,AGRICOLA
6.0,166.0,332.0,50.0,18.375,350.0,AGRICOLA
1.0,34.0,11.333333333333332,300.0,18.375,350.0,AGRICOLA
3.0,105.0,210.0,50.0,13.458333333333334,0.0,AGRICOLA
6.0,0.0,13.333333333333334,300.0,13.458333333333334,0.0,AGRICOLA
6.0,108.0,216.0,50.0,15.875,300.0,AGRICOLA
12.0,0.0,12.666666666666668,300.0,15.875,300.0,AGRICOLA
6.0,0.0,4.333333333333334,300.0,13.916666666666666,300.0,AGRICOLA
3.0,0.0,56.00000000000001,50.0,7.958333333333333,0.0,AGRICOLA
7.0,0.0,13.0,300.0,7.958333333333333,0.0,AGRICOLA
,,,,2.4583333333333335,350.0,AGRICOLA
,,,,0.5,350.0,AGRICOLA
5.0,78.0,156.0,50.0,18.125,0.0,AGRICOLA
5.0,0.0,11.333333333333332,300.0,18.125,0.0,AGRICOLA
3.0,0.0,11.0,300.0,13.791666666666666,300.0,AGRICOLA
12.0,0.0,0.0,50.0,13.791666666666666,300.0,AGRICOLA
4.0,130.0,260.0,50.0,13.708333333333334,350.0,AGRICOLA
1.0,0.0,13.0,300.0,13.708333333333334,350.0,AGRICOLA
4.0,66.0,132.0,50.0,12.625,350.0,AGRICOLA
5.0,0.0,8.333333333333332,300.0,12.625,350.0,AGRICOLA
,,,,9.375,300.0,AGRICOLA
,,,,11.833333333333334,0.0,AGRICOLA
5.0,0.0,8.0,300.0,11.166666666666666,350.0,AGRICOLA
,,,,3.6666666666666665,0.0,AGRICOLA
4.0,0.0,0.0,300.0,10.166666666666666,0.0,AGRICOLA
6.0,0.0,0.0,50.0,12.916666666666666,0.0,AGRICOLA
10.0,0.0,0.0,300.0,12.916666666666666,0.0,AGRICOLA
6.0,50.0,100.0,50.0,15.583333333333334,300.0,AGRICOLA
5.0,1.0,0.33333333333333337,300.0,15.583333333333334,300.0,AGRICOLA
5.0,70.0,140.0,50.0,13.416666666666666,350.0,AGRICOLA
3.0,0.0,13.333333333333334,300.0,13.416666666666666,350.0,AGRICOLA
5.0,183.0,366.0,50.0,15.708333333333334,0.0,AGRICOLA
11.0,0.0,13.333333333333334,300.0,15.708333333333334,0.0,AGRICOLA
6.0,60.0,120.0,50.0,15.625,0.0,AGRICOLA
2.0,0.0,9.0,300.0,15.625,0.0,AGRICOLA
7.0,35.0,70.0,50.0,39.5,350.0,CONSTRUCCION
1.0,0.0,10.333333333333334,300.0,39.5,350.0,CONSTRUCCION
12.0,2.0,4.0,50.0,16.416666666666668,0.0,AGRICOLA
8.0,0.0,13.333333333333334,300.0,16.416666666666668,0.0,AGRICOLA
4.0,0.0,2.666666666666667,300.0,15.333333333333334,350.0,AGRICOLA
12.0,0.0,0.0,50.0,15.333333333333334,350.0,AGRICOLA
4.0,0.0,13.333333333333334,300.0,6.583333333333333,0.0,AGRICOLA
6.0,0.0,3.0,300.0,17.666666666666668,350.0,AGRICOLA
2.0,3.0,6.0,50.0,16.416666666666668,0.0,AGRICOLA
7.0,0.0,13.0,300.0,16.416666666666668,0.0,AGRICOLA
6.0,0.0,13.333333333333334,300.0,10.5,0.0,AGRICOLA
2.0,0.0,13.333333333333334,300.0,8.291666666666666,0.0,AGRICOLA
,,,,17.916666666666668,0.0,AGRICOLA
3.0,0.0,57.99999999999999,50.0,10.125,350.0,AGRICOLA
10.0,0.0,13.333333333333334,300.0,10.125,350.0,AGRICOLA
12.0,70.0,140.0,50.0,15.0,0.0,AGRICOLA
7.0,0.0,13.333333333333334,300.0,15.0,0.0,AGRICOLA
3.0,0.0,2.0,50.0,13.958333333333334,300.0,AGRICOLA
8.0,0.0,13.333333333333334,300.0,13.958333333333334,300.0,AGRICOLA
5.0,0.0,0.0,50.0,0.75,0.0,AGRICOLA
5.0,0.0,0.0,300.0,0.75,0.0,AGRICOLA
5.0,3.0,1.0,300.0,4.833333333333333,0.0,AGRICOLA
5.0,0.0,7.000000000000001,300.0,10.541666666666666,0.0,AGRICOLA
11.0,0.0,2.0,50.0,12.166666666666666,0.0,AGRICOLA
5.0,0.0,5.666666666666666,300.0,11.541666666666666,0.0,AGRICOLA
6.0,131.0,262.0,50.0,11.541666666666666,0.0,AGRICOLA
,,,,13.625,0.0,AGRICOLA
,,,,0.0,350.0,AGRICOLA
,,,,16.375,0.0,AGRICOLA
12.0,3.0,6.0,50.0,14.333333333333334,50.0,AGRICOLA
11.0,38.0,12.666666666666668,300.0,14.333333333333334,50.0,AGRICOLA
,,,,0.5,0.0,AGRICOLA
,,,,13.916666666666666,0.0,AGRICOLA
,,,,11.791666666666666,0.0,AGRICOLA
5.0,122.0,244.0,50.0,17.791666666666668,350.0,AGRICOLA
4.0,0.0,8.0,300.0,17.791666666666668,350.0,AGRICOLA
6.0,117.0,234.0,50.0,23.5,350.0,AGRICOLA
5.0,0.0,12.0,300.0,23.5,350.0,AGRICOLA
10.0,0.0,0.0,50.0,13.333333333333334,350.0,AGRICOLA
12.0,0.0,13.333333333333334,300.0,13.333333333333334,350.0,AGRICOLA
,,,,11.208333333333334,0.0,AGRICOLA
1.0,4.0,8.0,50.0,10.75,350.0,AGRICOLA
10.0,0.0,13.333333333333334,300.0,10.75,350.0,AGRICOLA
,,,,0.0,350.0,AGRICOLA
5.0,14.0,28.000000000000004,50.0,16.666666666666668,0.0,AGRICOLA
8.0,0.0,13.333333333333334,300.0,16.666666666666668,0.0,AGRICOLA
3.0,0.0,0.0,50.0,0.0,300.0,AGRICOLA
9.0,0.0,13.333333333333334,300.0,0.0,300.0,AGRICOLA
4.0,0.0,7.666666666666666,300.0,11.125,300.0,AGRICOLA
8.0,0.0,10.0,50.0,10.291666666666666,0.0,AGRICOLA
12.0,0.0,13.333333333333334,300.0,10.291666666666666,0.0,AGRICOLA
4.0,0.0,56.00000000000001,50.0,12.666666666666666,350.0,AGRICOLA
7.0,0.0,13.333333333333334,300.0,12.666666666666666,350.0,AGRICOLA
6.0,0.0,13.0,300.0,10.5,350.0,AGRICOLA
,,,,14.583333333333334,0.0,AGRICOLA
4.0,0.0,13.333333333333334,300.0,7.708333333333333,0.0,AGRICOLA
6.0,0.0,0.0,50.0,19.541666666666668,0.0,AGRICOLA
12.0,0.0,13.333333333333334,300.0,19.541666666666668,0.0,AGRICOLA
,,,,12.208333333333334,0.0,AGRICOLA
3.0,0.0,6.0,50.0,13.583333333333334,350.0,AGRICOLA
6.0,0.0,13.333333333333334,300.0,13.583333333333334,350.0,AGRICOLA
4.0,0.0,9.0,300.0,7.166666666666667,0.0,AGRICOLA
,,,,17.333333333333332,0.0,AGRICOLA
6.0,81.0,162.0,50.0,14.583333333333334,350.0,AGRICOLA
4.0,0.0,13.333333333333334,300.0,14.583333333333334,350.0,AGRICOLA
,,,,0.0,0.0,AGRICOLA
1.0,0.0,13.333333333333334,300.0,11.958333333333334,0.0,AGRICOLA
3.0,0.0,0.0,50.0,7.833333333333333,0.0,AGRICOLA
11.0,0.0,2.0,300.0,7.833333333333333,0.0,AGRICOLA
4.0,0.0,0.0,50.0,3.7916666666666665,0.0,AGRICOLA
,,,,13.75,0.0,AGRICOLA
,,,,23.25,300.0,AGRICOLA
,,,,15.583333333333334,0.0,AGRICOLA
,,,,16.666666666666668,300.0,AGRICOLA
5.0,0.0,0.0,50.0,14.0,0.0,AGRICOLA
8.0,0.0,0.0,300.0,14.0,0.0,AGRICOLA
5.0,0.0,8.666666666666668,300.0,17.375,0.0,AGRICOLA
12.0,0.0,8.0,50.0,17.375,0.0,AGRICOLA
,,,,4.791666666666667,0.0,AGRICOLA
3.0,14.0,28.000000000000004,50.0,11.041666666666666,300.0,AGRICOLA
8.0,0.0,11.333333333333332,300.0,11.041666666666666,300.0,AGRICOLA
,,,,1.6666666666666667,0.0,CONSTRUCCION
3.0,0.0,38.0,50.0,11.666666666666666,350.0,AGRICOLA
10.0,0.0,13.333333333333334,300.0,11.666666666666666,350.0,AGRICOLA
6.0,65.0,130.0,50.0,15.333333333333334,0.0,AGRICOLA
11.0,0.0,10.666666666666668,300.0,15.333333333333334,0.0,AGRICOLA
1.0,6.0,12.0,50.0,14.625,350.0,AGRICOLA
5.0,0.0,12.0,300.0,14.625,350.0,AGRICOLA
,,,,19.375,0.0,AGRICOLA
5.0,13.0,26.0,50.0,15.25,0.0,AGRICOLA
8.0,10.0,3.3333333333333335,300.0,15.25,0.0,AGRICOLA
,,,,6.791666666666667,0.0,AGRICOLA
3.0,0.0,13.333333333333334,300.0,7.291666666666667,300.0,AGRICOLA
,,,,9.333333333333334,0.0,AGRICOLA
5.0,21.0,42.0,50.0,10.625,350.0,AGRICOLA
11.0,4.0,1.3333333333333335,300.0,10.625,350.0,AGRICOLA
6.0,2.0,4.0,50.0,14.166666666666666,350.0,AGRICOLA
7.0,8.0,2.666666666666667,300.0,14.166666666666666,350.0,AGRICOLA
5.0,20.0,40.0,50.0,12.0,0.0,AGRICOLA
8.0,0.0,3.0,300.0,12.0,0.0,AGRICOLA
,,,,2.0416666666666665,0.0,AGRICOLA
1.0,0.0,4.0,50.0,15.916666666666666,0.0,AGRICOLA
11.0,0.0,9.666666666666666,300.0,15.916666666666666,0.0,AGRICOLA
4.0,0.0,13.333333333333334,300.0,11.208333333333334,0.0,AGRICOLA
5.0,0.0,0.0,50.0,11.208333333333334,0.0,AGRICOLA
4.0,58.0,115.99999999999999,50.0,12.25,350.0,AGRICOLA
4.0,0.0,12.0,300.0,12.25,350.0,AGRICOLA
,,,,15.458333333333334,0.0,AGRICOLA
6.0,105.0,210.0,50.0,11.958333333333334,350.0,AGRICOLA
3.0,0.0,10.0,300.0,11.958333333333334,350.0,AGRICOLA
5.0,0.0,12.0,300.0,12.541666666666666,350.0,AGRICOLA
6.0,77.0,154.0,50.0,13.291666666666666,350.0,AGRICOLA
12.0,0.0,13.0,300.0,13.291666666666666,350.0,AGRICOLA
,,,,20.708333333333332,0.0,AGRICOLA
5.0,0.0,9.0,300.0,12.916666666666666,350.0,AGRICOLA
,,,,0.0,350.0,AGRICOLA
5.0,0.0,13.333333333333334,300.0,0.25,350.0,AGRICOLA
8.0,0.0,0.0,50.0,0.25,350.0,AGRICOLA
,,,,9.083333333333334,300.0,AGRICOLA
6.0,102.0,204.0,50.0,14.083333333333334,300.0,AGRICOLA
2.0,0.0,8.666666666666668,300.0,14.083333333333334,300.0,AGRICOLA
5.0,0.0,13.0,300.0,7.333333333333333,350.0,AGRICOLA
,,,,0.0,300.0,AGRICOLA
6.0,20.0,6.666666666666667,300.0,8.5,350.0,AGRICOLA
4.0,69.0,138.0,50.0,14.541666666666666,50.0,AGRICOLA
1.0,0.0,13.333333333333334,300.0,14.541666666666666,50.0,AGRICOLA
5.0,0.0,9.0,300.0,9.5,300.0,AGRICOLA
6.0,32.0,64.0,50.0,9.5,300.0,AGRICOLA
6.0,51.0,102.0,50.0,13.416666666666666,300.0,AGRICOLA
5.0,0.0,0.6666666666666667,300.0,13.416666666666666,300.0,AGRICOLA
5.0,71.0,142.0,50.0,16.208333333333332,0.0,AGRICOLA
5.0,0.0,9.666666666666666,300.0,16.208333333333332,0.0,AGRICOLA
,,,,9.083333333333334,300.0,AGRICOLA
,,,,3.0,0.0,CONSTRUCCION
,,,,0.0,0.0,AGRICOLA
,,,,15.041666666666666,0.0,AGRICOLA
6.0,74.0,148.0,50.0,12.333333333333334,350.0,AGRICOLA
5.0,0.0,11.333333333333332,300.0,12.333333333333334,350.0,AGRICOLA
4.0,20.0,40.0,50.0,5.625,0.0,AGRICOLA
11.0,0.0,10.0,300.0,5.625,0.0,AGRICOLA
4.0,24.0,48.0,50.0,15.5,50.0,AGRICOLA
4.0,0.0,12.666666666666668,300.0,15.5,50.0,AGRICOLA
8.0,1.0,2.0,50.0,10.291666666666666,300.0,AGRICOLA
8.0,0.0,13.333333333333334,300.0,10.291666666666666,300.0,AGRICOLA
4.0,21.0,42.0,50.0,14.75,0.0,AGRICOLA
11.0,0.0,9.0,300.0,14.75,0.0,AGRICOLA
4.0,0.0,0.0,50.0,3.3333333333333335,300.0,AGRICOLA
12.0,0.0,6.666666666666667,300.0,3.3333333333333335,300.0,AGRICOLA
4.0,0.0,5.333333333333334,300.0,12.583333333333334,350.0,AGRICOLA
5.0,0.0,6.666666666666667,300.0,13.25,0.0,AGRICOLA
6.0,133.0,266.0,50.0,13.25,0.0,AGRICOLA
,,,,4.875,300.0,AGRICOLA
,,,,3.75,0.0,AGRICOLA
3.0,0.0,13.0,300.0,5.5,0.0,AGRICOLA
,,,,38.25,0.0,AGRICOLA
5.0,139.0,278.0,50.0,12.875,50.0,AGRICOLA
,,,,0.0,0.0,AGRICOLA
,,,,17.791666666666668,300.0,AGRICOLA
12.0,3.0,6.0,50.0,14.916666666666666,0.0,AGRICOLA
3.0,0.0,10.0,300.0,14.916666666666666,0.0,AGRICOLA
5.0,19.0,38.0,50.0,13.458333333333334,0.0,AGRICOLA
11.0,0.0,11.666666666666666,300.0,13.458333333333334,0.0,AGRICOLA
,,,,16.708333333333332,0.0,AGRICOLA
2.0,3.0,6.0,50.0,14.333333333333334,50.0,AGRICOLA
5.0,0.0,11.666666666666666,300.0,14.333333333333334,50.0,AGRICOLA
,,,,13.166666666666666,0.0,AGRICOLA
1.0,0.0,4.0,50.0,15.541666666666666,0.0,AGRICOLA
11.0,0.0,8.333333333333332,300.0,15.541666666666666,0.0,AGRICOLA
1.0,0.0,2.666666666666667,300.0,0.0,350.0,AGRICOLA
9.0,1.0,2.0,50.0,14.0,350.0,AGRICOLA
11.0,0.0,7.333333333333333,300.0,14.0,350.0,AGRICOLA
1.0,0.0,10.0,50.0,12.5,0.0,AGRICOLA
5.0,0.0,9.333333333333334,300.0,12.5,0.0,AGRICOLA
1.0,0.0,0.0,50.0,14.25,350.0,AGRICOLA
8.0,0.0,12.666666666666668,300.0,14.25,350.0,AGRICOLA
,,,,21.583333333333332,300.0,AGRICOLA
4.0,0.0,80.0,50.0,6.916666666666667,350.0,AGRICOLA
,,,,13.166666666666666,0.0,AGRICOLA
6.0,54.0,108.0,50.0,10.0,0.0,AGRICOLA
11.0,1.0,0.33333333333333337,300.0,10.0,0.0,AGRICOLA
,,,,10.375,0.0,AGRICOLA
,,,,8.375,0.0,AGRICOLA
6.0,67.0,134.0,50.0,14.875,300.0,AGRICOLA
1.0,0.0,13.333333333333334,300.0,14.875,300.0,AGRICOLA
4.0,0.0,8.0,300.0,9.458333333333334,350.0,AGRICOLA
4.0,95.0,31.666666666666664,300.0,12.0,350.0,AGRICOLA
,,,,16.625,0.0,AGRICOLA
1.0,0.0,12.0,300.0,14.375,0.0,AGRICOLA
1.0,0.0,2.0,50.0,14.375,0.0,AGRICOLA
6.0,0.0,0.0,300.0,9.625,0.0,AGRICOLA
2.0,30.0,60.0,50.0,16.333333333333332,300.0,AGRICOLA
2.0,0.0,12.666666666666668,300.0,16.333333333333332,300.0,AGRICOLA
12.0,69.0,23.0,300.0,1.6666666666666667,300.0,AGRICOLA
1.0,0.0,10.0,50.0,14.375,0.0,AGRICOLA
3.0,0.0,4.0,300.0,14.375,0.0,AGRICOLA
,,,,8.333333333333334,0.0,AGRICOLA
3.0,50.0,100.0,50.0,17.125,350.0,AGRICOLA
7.0,0.0,13.333333333333334,300.0,17.125,350.0,AGRICOLA
6.0,0.0,13.0,300.0,6.083333333333333,350.0,AGRICOLA
,,,,12.041666666666666,0.0,AGRICOLA
5.0,38.0,76.0,50.0,16.291666666666668,350.0,AGRICOLA
7.0,0.0,13.333333333333334,300.0,16.291666666666668,350.0,AGRICOLA
4.0,0.0,13.333333333333334,300.0,10.333333333333334,350.0,AGRICOLA
11.0,0.0,54.0,50.0,10.333333333333334,350.0,AGRICOLA
8.0,0.0,80.0,50.0,11.166666666666666,350.0,AGRICOLA
11.0,0.0,13.333333333333334,300.0,11.166666666666666,350.0,AGRICOLA
6.0,27.0,54.0,50.0,11.625,350.0,AGRICOLA
4.0,0.0,13.333333333333334,300.0,11.625,350.0,AGRICOLA
,,,,6.166666666666667,0.0,AGRICOLA
3.0,25.0,50.0,50.0,17.125,350.0,AGRICOLA
5.0,0.0,10.333333333333334,300.0,17.125,350.0,AGRICOLA
,,,,10.333333333333334,0.0,AGRICOLA
2.0,11.0,22.0,50.0,14.458333333333334,0.0,AGRICOLA
12.0,0.0,13.333333333333334,300.0,14.458333333333334,0.0,AGRICOLA
,,,,12.708333333333334,0.0,AGRICOLA
5.0,0.0,13.0,300.0,12.875,0.0,AGRICOLA
2.0,0.0,6.0,50.0,11.958333333333334,0.0,AGRICOLA
8.0,0.0,13.333333333333334,300.0,11.958333333333334,0.0,AGRICOLA
,,,,1.875,0.0,AGRICOLA
3.0,0.0,12.333333333333334,300.0,9.208333333333334,0.0,AGRICOLA
2.0,0.0,4.0,300.0,9.708333333333334,0.0,AGRICOLA
2.0,9.0,18.0,50.0,13.083333333333334,350.0,AGRICOLA
5.0,0.0,6.666666666666667,300.0,13.083333333333334,350.0,AGRICOLA
3.0,0.0,13.333333333333334,300.0,11.708333333333334,300.0,AGRICOLA
11.0,0.0,26.0,50.0,11.708333333333334,300.0,AGRICOLA
4.0,0.0,10.666666666666668,300.0,10.0,0.0,AGRICOLA
6.0,104.0,208.0,50.0,10.291666666666666,0.0,AGRICOLA
8.0,0.0,9.666666666666666,300.0,10.291666666666666,0.0,AGRICOLA
,,,,17.5,0.0,AGRICOLA
1.0,0.0,2.0,300.0,4.583333333333333,300.0,AGRICOLA
3.0,1.0,2.0,50.0,14.958333333333334,350.0,AGRICOLA
5.0,0.0,10.333333333333334,300.0,14.958333333333334,350.0,AGRICOLA
3.0,19.0,38.0,50.0,13.625,350.0,AGRICOLA
11.0,0.0,3.6666666666666665,300.0,13.625,350.0,AGRICOLA
12.0,0.0,12.666666666666668,300.0,11.458333333333334,0.0,AGRICOLA
,,,,13.5,300.0,AGRICOLA
6.0,12.0,24.0,50.0,11.041666666666666,350.0,AGRICOLA
3.0,0.0,13.333333333333334,300.0,11.041666666666666,350.0,AGRICOLA
,,,,8.5,0.0,AGRICOLA
4.0,9.0,18.0,50.0,14.416666666666666,0.0,AGRICOLA
3.0,0.0,12.333333333333334,300.0,14.416666666666666,0.0,AGRICOLA
5.0,45.0,15.0,300.0,14.208333333333334,350.0,AGRICOLA
6.0,71.0,142.0,50.0,14.208333333333334,350.0,AGRICOLA
,,,,6.75,300.0,AGRICOLA
,,,,12.25,0.0,AGRICOLA
3.0,0.0,12.0,50.0,12.583333333333334,300.0,AGRICOLA
9.0,0.0,13.333333333333334,300.0,12.583333333333334,300.0,AGRICOLA
8.0,14.0,28.000000000000004,50.0,10.125,350.0,AGRICOLA
10.0,0.0,13.333333333333334,300.0,10.125,350.0,AGRICOLA
3.0,0.0,13.333333333333334,300.0,0.625,300.0,AGRICOLA
,,,,12.583333333333334,0.0,AGRICOLA
5.0,172.0,344.0,50.0,9.125,350.0,AGRICOLA
2.0,0.0,11.333333333333332,300.0,9.125,350.0,AGRICOLA
5.0,39.0,13.0,300.0,5.541666666666667,350.0,AGRICOLA
3.0,0.0,57.99999999999999,50.0,10.041666666666666,350.0,AGRICOLA
8.0,45.0,15.0,300.0,10.041666666666666,350.0,AGRICOLA
